id,kind,primary_name,name_agreement,county_fips,county_names,states,address,address_agreement,address_n_sources,adpLevelA,adpLevelA_agreement,adpLevelA_n_sources,adpLevelB,adpLevelB_agreement,adpLevelB_n_sources,adpLevelC,adpLevelC_agreement,adpLevelC_n_sources,adpLevelD,adpLevelD_agreement,adpLevelD_n_sources,adpTotal,adpTotal_agreement,adpTotal_n_sources,agreement,agreement_agreement,agreement_n_sources,authorizingAuthority,authorizingAuthority_agreement,authorizingAuthority_n_sources,avgLengthOfStayDays,avgLengthOfStayDays_agreement,avgLengthOfStayDays_n_sources,capacity,capacity_agreement,capacity_n_sources,circuit,circuit_agreement,circuit_n_sources,county,county_agreement,county_n_sources,docket,docket_agreement,docket_n_sources,facilityFunction,facilityFunction_agreement,facilityFunction_n_sources,femaleCrim,femaleCrim_agreement,femaleCrim_n_sources,femaleNonCrim,femaleNonCrim_agreement,femaleNonCrim_n_sources,fieldOffice,fieldOffice_agreement,fieldOffice_n_sources,firstUsed,firstUsed_agreement,firstUsed_n_sources,genderServed,genderServed_agreement,genderServed_n_sources,guaranteedMinimumBeds,guaranteedMinimumBeds_agreement,guaranteedMinimumBeds_n_sources,holdsOver72h,holdsOver72h_agreement,holdsOver72h_n_sources,iceThreatLevel1,iceThreatLevel1_agreement,iceThreatLevel1_n_sources,iceThreatLevel2,iceThreatLevel2_agreement,iceThreatLevel2_n_sources,iceThreatLevel3,iceThreatLevel3_agreement,iceThreatLevel3_n_sources,immigrationCourt,immigrationCourt_agreement,immigrationCourt_n_sources,lastFinalRating,lastFinalRating_agreement,lastFinalRating_n_sources,lastInspectionEndDate,lastInspectionEndDate_agreement,lastInspectionEndDate_n_sources,lastInspectionStandard,lastInspectionStandard_agreement,lastInspectionStandard_n_sources,lastInspectionType,lastInspectionType_agreement,lastInspectionType_n_sources,lastUsed,lastUsed_agreement,lastUsed_n_sources,maleCrim,maleCrim_agreement,maleCrim_n_sources,maleNonCrim,maleNonCrim_agreement,maleNonCrim_n_sources,mandatory,mandatory_agreement,mandatory_n_sources,noIceThreatLevel,noIceThreatLevel_agreement,noIceThreatLevel_n_sources,phone,phone_agreement,phone_n_sources,underDetentionStandards,underDetentionStandards_agreement,underDetentionStandards_n_sources
POLKJFL,detention,POLK COUNTY JAIL,single,12105,"Polk County, FL",FL,"2390 BOB PHILIPS ROAD, BARTOW, FL 33830",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,11,single,1,POLK,single,1,TAM,single,1,,,,,,,,,,MIA,single,1,10/2/1998,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/26/2005,single,1,,,,,,,,,,,,,,,,yes,single,1
POLKJIA,detention,POLK COUNTY JAIL,converged,19153,"Polk County, IA",IA,"1985 NE 51ST PLACE, DES MOINES, IA 50313",converged,3,19.3,single,1,16,single,1,6.6,single,1,10.4,single,1,52.3,single,1,USMS IGA,converged,2,DMCP,single,1,22.8,single,1,,,,8,single,1,POLK,single,1,OMA,single,1,,,,0.5,single,1,3.2,single,1,SPM,converged,3,4/21/1992,single,1,Female/Male,single,1,,,,yes,single,1,10.2,single,1,11.1,single,1,12.8,single,1,,,,Fail,single,1,2025-02-06,single,1,NDS 2019,single,1,ODO,single,1,11/4/2017,single,1,24.4,single,1,24.1,single,1,35.4,single,1,18.1,single,1,(515) 323-5400,single,1,yes,single,1
POMHOLD,detention,PORTLAND MAINE HOLD ROOM,single,23005,"Cumberland County, ME",ME,"511 NORTHWEST BROADWAY, PORTLAND, ME 04101",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,1,single,1,CUMBERLAND,single,1,POM,single,1,HOLD,single,1,,,,,,,BOS,single,1,6/22/2011,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2016,single,1,,,,,,,,,,,,,,,,yes,single,1
POMONCA,detention,POMONA CITY JAIL,single,06037|06071,"Los Angeles County, CA|San Bernardino County, CA",CA,"490 WEST MISSION BOULEVARD, POMONA, CA 91766",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,9,single,1,LOS ANGELES,single,1,SBD,single,1,,,,,,,,,,LOS,single,1,5/30/2008,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,3/5/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
PONDEMT,detention,PONDERA COUNTY JAIL,single,30073|30099,"Pondera County, MT|Teton County, MT",MT,"20 4TH AVENUE SOUTHWEST, CONRAD, MT 59425",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,PONDERA,single,1,HEL,single,1,,,,,,,,,,SLC,single,1,12/1/1990,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2010,single,1,,,,,,,,,,,,,,,,yes,single,1
POOHOLD,detention,PORTLAND DISTRICT OFFICE,single,41051,"Multnomah County, OR",OR,"1111 SOUTHWEST 2ND AVENUE, PORTLAND, OR 97204",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,9,single,1,MULTNOMAH,single,1,POO,single,1,HOLD,single,1,,,,,,,SEA,single,1,11/13/1995,single,1,,,,,,,no,single,1,,,,,,,,,,Portland Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,11/2/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
PORTSVA,detention,PORTSMOUTH CITY JAIL,single,51740,"Portsmouth city, VA",VA,"701 CRAWFORD STREET, PORTSMOUTH, VA 23704",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,4,single,1,NORFOLK,single,1,VRK,single,1,,,,,,,,,,WAS,single,1,8/15/1990,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/6/2006,single,1,,,,,,,,,,,,,,,,yes,single,1
POTTAIA,detention,POTTAWATTAMIE COUNTY JAIL,converged,19155,"Pottawattamie County, IA",IA,"1400 BIG LAKE ROAD, COUNCIL BLUFFS, IA 51501",converged,3,6.1,single,1,2.3,single,1,4.8,single,1,15.3,single,1,28.5,single,1,USMS IGA,converged,2,DMCP,single,1,17.8,single,1,10,single,1,8,single,1,POTTAWATTAMIE,single,1,OMA,single,1,,,,1.1,single,1,1.9,single,1,SPM,converged,3,11/29/1995,single,1,Female/Male,single,1,,,,yes,single,1,12.4,single,1,4.6,single,1,4.3,single,1,,,,Pass,single,1,2024-10-24,single,1,NDS 2019,single,1,ODO,single,1,11/4/2017,single,1,16,single,1,9.5,single,1,23,single,1,7.2,single,1,(712) 890-2250,single,1,yes,single,1
POWDRMT,detention,POWDER RIVER COUNTY JAIL,single,30075,"Powder River County, MT",MT,"114 N PARK AVENUE, BROADUS, MT 59317",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,POWDER RIVER,single,1,,,,,,,,,,,,,SLC,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
POWERID,detention,POWER COUNTY JAIL,single,16011|16031|16077,"Power County, ID|Cassia County, ID|Bingham County, ID",ID,"550 GIFFORD STREET, AMERICAN FALLS, ID 83211",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,POWER,single,1,HEL,single,1,,,,,,,,,,SLC,single,1,6/24/1991,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/1991,single,1,,,,,,,,,,,,,,,,yes,single,1
PRESITX,detention,PRESIDIO COUNTY JAIL,single,48377,"Presidio County, TX",TX,"310 NORTH HIGHLAND STREET, MARFA, TX 79843",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,PRESIDIO,single,1,EPC,single,1,,,,,,,,,,ELP,single,1,10/31/1996,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2011,single,1,,,,,,,,,,,,,,,,yes,single,1
PRLDCTX,detention,PRAIRIELAND DETENTION CENTER,conflict,48251,"Johnson County, TX",TX,"1209 SUNFLOWER LN, ALVARADO, TX 76009",conflict,3,596,single,1,95.4,single,1,115.5,single,1,70.1,single,1,877,single,1,DIGSA,conflict,2,DMCP,single,1,16.5,single,1,707,single,1,5,single,1,JOHNSON,single,1,PRL,single,1,DIGSA,single,1,21,single,1,97.6,single,1,DAL,converged,3,1/17/2017,single,1,Female/Male,single,1,525,converged,2,yes,single,1,94.5,single,1,50.4,single,1,76.8,single,1,,,,Pass,single,1,2025-12-18,single,1,NDS 2025,single,1,ODO,single,1,11/4/2017,single,1,130.5,single,1,627.9,single,1,589.2,single,1,655.3,single,1,(817) 409-3995,single,1,yes,single,1
PRLHOLD,detention,PRAIRIELAND SUBOFFICE HOLD ROOM,single,48251,"Johnson County, TX",TX,"1209 SUNFLOWER LN, ALVARADO, TX 76009",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,JOHNSON,single,1,,,,HOLD,single,1,,,,,,,DAL,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
PROWECO,detention,PROWERS COUNTY JAIL,single,08011|08099,"Prowers County, CO|Bent County, CO",CO,"103 EAST OAK STREET, LAMAR, CO 81052",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,PROWERS,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,3/6/2006,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/10/2010,single,1,,,,,,,,,,,,,,,,yes,single,1
PRUHOLD,detention,PROVO HOLD ROOM,single,49049,"Utah County, UT",UT,"3075 NORTH MAIN, SPANISH FORK, UT 84660",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,10,single,1,UTAH,single,1,SLC,single,1,HOLD,single,1,,,,,,,SLC,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
PRVEGAL,detention,VEGA ALTA DETENTION,single,72051|72101|72143|72145,"Vega Alta Municipio, PR|Vega Baja Municipio, PR|Morovis Municipio, PR|Dorado Municipio, PR",PR,"BO. ESPINOSA CARR. #2 KM 2.4, VEGA ALTA, PR 00692",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,1,single,1,VEGA ALTA,single,1,SAJ,single,1,,,,,,,,,,MIA,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
PTCOULA,detention,POINTE COUPEE PARISH DETENTION CENTER,single,22077,"Pointe Coupee Parish, LA",LA,"10933 CAJUNII ROAD HWY 981, NEW ROADS, LA 70760",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,POINTE COUPEE,single,1,OAK,single,1,,,,,,,,,,NOL,single,1,10/24/1988,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/4/2005,single,1,,,,,,,,,,,,,,,,yes,single,1
PUEBLCO,detention,PUEBLO COUNTY JAIL,single,08101,"Pueblo County, CO",CO,"909 COURT STREET, PUEBLO, CO 81003",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,25,single,1,10,single,1,PUEBLO,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,10/22/1990,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2014,single,1,,,,,,,,,,,,,,,,yes,single,1
PUEHOLD,detention,PUEBLO HOLDROOM,single,08027|08043,"Fremont County, CO|Custer County, CO",CO,"935 STATE HIGHWAY 67, FLORENCE, CO 81226",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,10,single,1,FREMONT,single,1,DEN,single,1,HOLD,single,1,,,,,,,DEN,single,1,9/1/2011,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,6/7/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
PULASIL,detention,PULASKI COUNTY JAIL,single,17003|17153,"Pulaski County, IL|Alexander County, IL",IL,"1026 SHAWNEE COLLEGE ROAD, ULLIN, IL 62992",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,7,single,1,PULASKI,single,1,CHI,single,1,,,,,,,,,,CHI,single,1,2/26/2016,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
PULASKY,detention,PULASKI COUNTY DETENTION CENTER,single,21199,"Pulaski County, KY",KY,"300 HAIL KNOB ROAD, SOMERSET, KY 42503",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,6,single,1,PULASKI,single,1,CHI,single,1,,,,,,,,,,CHI,single,1,10/19/2000,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/13/2006,single,1,,,,,,,,,,,,,,,,yes,single,1
PWHOSFL,detention,PALMS WEST HOSPITAL,single,12099,"Palm Beach County, FL",FL,"13001 SOUTHERN BLVD, LOXAHATCHEE, FL 33470",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,11,single,1,PALM BEACH,single,1,KRO,single,1,HOSPITAL,single,1,,,,,,,MIA,single,1,2/16/2011,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/26/2011,single,1,,,,,,,,,,,,,,,,no,single,1
PWILLVA,detention,PRINCE WILLIAM COUNTY CORRECTIONAL FACILITY,single,51153|51683|51685,"Manassas city, VA|Prince William County, VA|Manassas Park city, VA",VA,"9320 LEE AVENUE, MANASSAS, VA 20110",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,4,single,1,MANASSAS CITY,single,1,WAS,single,1,,,,,,,,,,WAS,single,1,12/7/1991,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/10/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
QLTYGCO,detention,QUALITY INN,single,08045,"Garfield County, CO",CO,"2650 GILSTRIP COURT, GLENWOOD SPRINGS, CO 81647",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,10,single,1,GARFIELD,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,4/8/2007,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2007,single,1,,,,,,,,,,,,,,,,no,single,1
QLTYSCA,detention,QUALITY SUITES,single,06073,"San Diego County, CA",CA,"2351 OTAY MESA DRIVE, CALIPATRIA, CA 92154",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,9,single,1,SAN DIEGO,single,1,SND,single,1,,,,,,,,,,SND,single,1,3/17/2014,single,1,,,,,,,,,,,,,,,,,,,Otay Mesa Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,no,single,1
QUEHONY,detention,QUEENS HOUSE OF DETENTION,single,36081,"Queens County, NY",NY,"126-01 82ND STREET, KEW GARDENS, NY 11415",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,2,single,1,QUEENS,single,1,CIP,single,1,,,,,,,,,,NYC,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
QUEICDF,detention,INS/WACKENHUT CON/FAC NY,single,36081,"Queens County, NY",NY,"182-22 150TH AVE, JAMAICA, NY 11413",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,2,single,1,QUEENS,single,1,VRK,single,1,,,,,,,,,,NYC,single,1,11/3/1990,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/14/2005,single,1,,,,,,,,,,,,,,,,yes,single,1
RAADCMN,detention,RAMSEY COUNTY ADULT DETENTION CENTER,single,27123,"Ramsey County, MN",MN,"425 GROVE STREET, ST. PAUL, MN 55101",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,15,single,1,8,single,1,RAMSEY,single,1,SPM,single,1,,,,,,,,,,SPM,single,1,4/5/1997,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
RACINWI,detention,RACINE COUNTY JAIL,single,55059|55101,"Racine County, WI|Kenosha County, WI",WI,"717 WISCONSIN AVENUE, RACINE, WI 53403",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,7,single,1,RACINE,single,1,CHI,single,1,,,,,,,,,,CHI,single,1,7/9/1997,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/20/2003,single,1,,,,,,,,,,,,,,,,yes,single,1
RADDFGA,detention,ROBERT A DEYTON DETENTION FACILITY,conflict,13063,"Clayton County, GA",GA,"11866 HASTINGS BRIDGE ROAD P.O. BOX 429, LOVEJOY, GA 30250",conflict,2,17.7,single,1,3.6,single,1,1.9,single,1,3.4,single,1,26.6,single,1,USMS IGA,conflict,2,,,,3.2,single,1,,,,11,single,1,Clayton,single,1,,,,,,,0,single,1,0,single,1,ATL,converged,2,,,,Male,single,1,,,,yes,single,1,3.6,single,1,3.4,single,1,4.7,single,1,,,,Pass,single,1,2026-01-29,single,1,FPBDS (MAY 2025),single,1,ODO,single,1,,,,9.7,single,1,16.8,single,1,17.7,single,1,14.7,single,1,,,,,,
RAJAIMN,detention,RAMSEY COUNTY JAIL,single,27123,"Ramsey County, MN",MN,"14 W. KELLOGG BLVD, ST. PAUL, MN 55102",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,RAMSEY,single,1,SPM,single,1,,,,,,,,,,SPM,single,1,3/6/1991,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/16/2003,single,1,,,,,,,,,,,,,,,,yes,single,1
RAPPSVA,detention,RAPPAHANNOCK REGIONAL JAIL,single,51179,"Stafford County, VA",VA,"1745 JEFFERSON DAVIS HIGHWAY, STAFFORD, VA 22554",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,279,single,1,4,single,1,FREDERICKSBURG CITY,single,1,WAS,single,1,,,,,,,,,,WAS,single,1,8/27/1987,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,4/29/2015,single,1,,,,,,,,,,,,,,,,yes,single,1
RAVALMT,detention,RAVALLI COUNTY JAIL,single,30081,"Ravalli County, MT",MT,"RAVALLI COUNTY CH 205 BEDFORD, HAMILTON, MT 59840",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,RAVALLI,single,1,HEL,single,1,,,,,,,,,,SLC,single,1,4/3/2003,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2006,single,1,,,,,,,,,,,,,,,,yes,single,1
RCKISIL,detention,ROCK ISLAND CORRECTIONAL CENTER,single,17161,"Rock Island County, IL",IL,"1317 THIRD AVENUE, ROCK ISLAND, IL 61201",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,7,single,1,ROCK ISLAND,single,1,RII,single,1,,,,,,,,,,CHI,single,1,1/27/2014,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/29/2014,single,1,,,,,,,,,,,,,,,,yes,single,1
RCMHOLD,detention,RICHMOND SUB-OFFICE HOLD,single,51760,"Richmond city, VA",VA,"400 N. ST. ROOM 816, RICHMOND, VA 23219",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,4,single,1,RICHMOND,single,1,WAS,single,1,HOLD,single,1,,,,,,,WAS,single,1,7/21/2010,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/29/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
RDUHOLD,detention,RALEIGH HOLD ROOM,single,37183,"Wake County, NC",NC,"UNAVAILABLE, CARY, NC 27512",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,4,single,1,WAKE,single,1,RDU,single,1,HOLD,single,1,,,,,,,ATL,single,1,12/15/2011,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/19/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
REDETTX,detention,REEVES COUNTY DETENTION,single,48389,"Reeves County, TX",TX,"98 WEST COUNTY ROAD 204, PECOS, TX 79772",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,REEVES,single,1,PCS,single,1,,,,,,,,,,ELP,single,1,1/4/2001,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/16/2011,single,1,,,,,,,,,,,,,,,,yes,single,1
REDHOLD,detention,REDDING HOLD ROOM,single,06089,"Shasta County, CA",CA,"Redding, CA 96002",single,1,,,,,,,,,,,,,,,,Other,single,1,,,,,,,,,,9,single,1,Shasta,single,1,,,,HOLD,single,1,,,,,,,SFR,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGJCWA,detention,REGIONAL JUSTICE CENTER,single,53033,"King County, WA",WA,"401 4TH AVENUE NORTH, KENT, WA 98032",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,KING,single,1,SEA,single,1,,,,,,,,,,SEA,single,1,1/7/1998,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/16/2002,single,1,,,,,,,,,,,,,,,,yes,single,1
REHOSIL,detention,RIVEREDGE HOSPITAL,single,17031,"Cook County, IL",IL,"8311 WEST ROOSEVELT ROAD, FOREST PARK, IL 60130",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,7,single,1,COOK,single,1,CHI,single,1,HOSPITAL,single,1,,,,,,,CHI,single,1,7/16/1987,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/13/2015,single,1,,,,,,,,,,,,,,,,no,single,1
REJAITX,detention,REEVES COUNTY JAIL,single,48389,"Reeves County, TX",TX,"52 COUNTY ROAD 204, PECOS, TX 79772",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,REEVES,single,1,EPC,single,1,,,,,,,,,,ELP,single,1,4/19/1990,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,6/16/2009,single,1,,,,,,,,,,,,,,,,yes,single,1
REJUVTX,detention,REEVES CO. JUV. DET. CTR.,single,48389,"Reeves County, TX",TX,"98 W COUNTY ROAD 203, PECOS, TX 79772",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,REEVES,single,1,EPC,single,1,,,,,,,,,,ELP,single,1,7/12/1996,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/8/1998,single,1,,,,,,,,,,,,,,,,yes,single,1
REMEDMN,detention,REGIONS MEDICAL CENTER,single,27123,"Ramsey County, MN",MN,"640 JACKSON STREET, ST. PAUL, MN 55101",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,8,single,1,RAMSEY,single,1,SPM,single,1,HOSPITAL,single,1,,,,,,,SPM,single,1,1/4/1995,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/10/2007,single,1,,,,,,,,,,,,,,,,no,single,1
RENHOLD,detention,RENO HOLD ROOM,single,32031,"Washoe County, NV",NV,"UNAVAILABLE, RENO, NV 89512",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,9,single,1,WASHOE,single,1,REN,single,1,HOLD,single,1,,,,,,,SLC,single,1,4/26/2012,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/23/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
RENOJKS,detention,RENO COUNTY JAIL,single,20155,"Reno County, KS",KS,"210 W. 1ST STREET, HUTCHINSON, KS 67501",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,RENO,single,1,KAN,single,1,,,,,,,,,,CHI,single,1,10/7/1993,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,3/12/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
RENOYKS,detention,RENO COUNTY YOUTH SERVICES,single,20155,"Reno County, KS",KS,"219 WEST 2ND AVENUE, HUTCHINSON, KS 67501",single,1,,,,,,,,,,,,,,,,IGSA,single,1,JFRMU,single,1,,,,,,,10,single,1,RENO,single,1,KAN,single,1,JUVENILE,single,1,,,,,,,CHI,single,1,10/20/2000,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/13/2003,single,1,,,,,,,,,,,,,,,,no,single,1
RENSSNY,detention,RENSSELAER COUNTY CORRECTIONAL FACILITY,single,36083,"Rensselaer County, NY",NY,"4000 MAIN STREET, TROY, NY 12180",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,2,single,1,RENSSELAER,single,1,BUF,single,1,,,,,,,,,,BUF,single,1,12/15/1993,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/28/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
RGHOSTX,detention,RIO GRANDE STREET HOSPITAL,single,48061|48489,"Cameron County, TX|Willacy County, TX",TX,"1401 RANGERVILLE RD., HARLINGEN, TX 78550",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,5,single,1,CAMERON,single,1,PIC,single,1,HOSPITAL,single,1,,,,,,,SNA,single,1,10/4/1996,single,1,,,,,,,,,,,,,,,,,,,Harlingen Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,9/26/2016,single,1,,,,,,,,,,,,,,,,no,single,1
RGRNDTX,detention,RIO GRANDE DETENTION CENTER,conflict,48479,"Webb County, TX",TX,"1001 SAN RIO BOULEVARD, LAREDO, TX 78046",conflict,3,556.5,single,1,42.6,single,1,0.3,single,1,0,single,1,599.4,single,1,USMS CDF,conflict,2,DMCP,single,1,55.9,single,1,672,single,1,5,single,1,WEBB,single,1,LRD,single,1,,,,0,single,1,0,single,1,HLG,conflict,3,1/1/2014,single,1,Male,single,1,275,converged,2,yes,single,1,5.1,single,1,12.3,single,1,38.3,single,1,,,,Pass,single,1,2025-01-09,single,1,NDS 2019,single,1,ODO,single,1,11/4/2017,single,1,36,single,1,563.4,single,1,337.2,single,1,543.6,single,1,(956) 615-9720,single,1,yes,single,1
RGS,detention,RIO GRANDE VALLEY STAGING,single,48061,"Cameron County, TX",TX,"27991 BUENA VISTA BLVD, LOS FRESNOS, TX 78566",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,CAMERON,single,1,PIC,single,1,STAGING,single,1,,,,,,,SNA,single,1,6/4/2010,single,1,,,,,,,no,single,1,,,,,,,,,,Port Isabel Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,8/3/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
